hash,size,stripped_size,weight,number,version,merkle_root,timestamp,timestamp_month,nonce,bits,coinbase_param,transaction_count
0000000000000000000743e91c53363ded86e6b00b2f23f374a83b2199750786,1622880,790129,3993267,757026,589234176,e12bde75eec0946c197510a146d082dbb80e13e5bd926a53c3f294fb0dc780ac,2022-10-04 12:41:59+00:00,2022-10-01,e5ab212b,1708f9ae,03228d0b1462696e616e63652f383233cd001502adb9fba901fabe6d6da230db0e8d2c8fa94260e60615aca1649eb5235a7cc0569821389e3670cb5a9f0200000000000000669700001d00000000000000,2944
00000000000000000004fb0f96465836bc03a5d64085e63ddce196555a0de108,1539019,819758,3998293,757060,879116292,ccce7736b6503084f5dba2ae26761a13cd1a68e3d831a6adb534002393b1df1f,2022-10-04 17:25:29+00:00,2022-10-01,ddf3bd6d,1708f9ae,03448d0b2cfabe6d6d81ce16277b873ca67f51674c371c6f7646825f2fc2ea381cfd757be2562cfa4610000000f09f909f092f4632506f6f6c2f73000000000000000000000000000000000000000000000000000000000000000000000005007ea20e63,3474
00000000000000000007d823e0a43f124535b3727d09b32fcf18e7eb2b6fdfc3,1678066,771731,3993259,757018,879337472,b4a69cd64e17c439a1741d23bb823859f6a92c8f7683476dac93b50042b98494,2022-10-04 11:26:07+00:00,2022-10-01,135a161c,1708f9ae,031a8d0b1b4d696e656420627920416e74506f6f6c3838335d003d02929908f9fabe6d6dcb126fc3405f71311e3da417d595188d40ccafa4dd960e3d5ce6e8fae3a13e90020000000000000000001fcb018b010000000000,2423
0000000000000000000613ed7ae9830a4e226cce5395266e28c8cd58d90010b0,344098,166277,842929,756947,641638400,0c8860eba108e80387118c86aad5a7ccff36455e0c1b11f1cbfbeb1fbe86680f,2022-10-04 00:38:40+00:00,2022-10-01,6f127528,1708f9ae,03d38c0b315c20506f7765726564206279204c75786f722054656368205c00000000c6e7e23f3c943d55000de0a07a00000000000000,502
000000000000000000049f35b9e7073daed1b26346d3b8d3c5fc4d81336f3cff,1616189,792269,3992996,757012,790011908,5ee7b66fea37a01210d36dcd6e2dfacaff08e54486d27810891735b7e8669798,2022-10-04 10:31:03+00:00,2022-10-01,92e55a3d,1708f9ae,03148d0bfabe6d6d236b4910f02fa75758c005797e3f038fd5cad57b03dda4cd69089f8378fdcb2201000000000000002965080392756c7700000000000000db9ee3d1162f736c7573682f,1841
000000000000000000079db3572601edf330bec3d54ee7cead17965a022a83bb,1726604,755482,3993050,757080,729899008,d8aa118861ce8e1d83d6619799c825c0f1fbb4ccfd04d6d1d1d33422c6a80a39,2022-10-04 20:14:59+00:00,2022-10-01,ecdaed4e,1708f9ae,03588d0b0443943c632f466f756e6472792055534120506f6f6c202364726f70676f6c642f135a5e651700000000000000,1551
0000000000000000000006ba0f722c8702f2a3e73971d42a58171c380ecde4b2,1539721,817858,3993295,757011,637632512,03c345105a94a6d57d77054690a4d90fa33536958ecaf7936dfcaada6ed12eba,2022-10-04 10:27:57+00:00,2022-10-01,9d95f258,1708f9ae,03138d0b1362696e616e63652f373930480001007dcaa798fabe6d6d7ea5f4a1d24cbf6eacbd3320fef4304506da426a2230662f94ad90b3f4375680040000000000000000002703d5020000,2843
00000000000000000000e0bf5d3f5d3e65aa3e048961e5ba3d938296cdbb6ed5,1278038,904962,3992924,757090,553132032,4f41f3478e3080ce4e568d9b90c6a8217c91045ca675753da492be99d7e75cec,2022-10-04 22:19:15+00:00,2022-10-01,70e6143c,1708f9ae,03628d0b0463b13c632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1a9db6ddb303000000000000,2112
00000000000000000002d38a8d78380bed3dcdc384dbcc547684b8872bac6bf2,239615,136602,649421,756995,704086016,efb0c0a15c71163ae52c328d5d7402a47fc1b67472de9ae7f3920b5796b5a7c7,2022-10-04 07:27:37+00:00,2022-10-01,69573cbe,1708f9ae,03038d0b0469e03b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f06f9fda04a00000000000000,350
000000000000000000005ccbf8c57c2c32107295faf38b2266975c239a766d8e,1513373,826668,3993377,757059,838737920,6f3bb55a4205f140faaf234e80a7a058aabb866a84d21f2a89e8f9251eeb3e4b,2022-10-04 17:19:33+00:00,2022-10-01,c20ee667,1708f9ae,03438d0b1b4d696e656420627920416e74506f6f6c3838345d00510210fe4e72fabe6d6d01cb426c7a2f7eeb497053ca4070fdd1e4557d5bcfdd6274cf2145f49e57f425020000000000000000001cd46304000000000000,3156
00000000000000000000077e2a21fe3852b125b896cdec36a041106c32890078,1641323,783976,3993251,757086,674422784,742dea20dc27e8014e4a75566c2d8f1e3002c65a174c14c650c935b933def696,2022-10-04 21:05:20+00:00,2022-10-01,ac48895f,1708f9ae,035e8d0b1b4d696e656420627920416e74506f6f6c3838335d003d0361bce14dfabe6d6dcf1a0ebe1ff8ddb574c047e60c0e7e1bb96a7065b751aace1d60e99fdf984825020000000000000000007f7bd102000000000000,2886
00000000000000000008b6d2e767b4222d587a79f24b222704d8be5a46908d3a,1639965,784462,3993351,757095,804585472,b99ac6f54ff291d332a19508beb25f6b1ae6073e8d906c31925e10a02dc70e0d,2022-10-04 22:42:06+00:00,2022-10-01,2909326e,1708f9ae,03678d0b1b4d696e656420627920416e74506f6f6c3835305d005b0084589b33fabe6d6d1e8b01e506d071f19e5ce73f4b3761ec19deeb4b337cb746b8f40437a622d6f50200000000000000000041b57600000000000000,2217
0000000000000000000770e83693e610d9698b5742107b2bbaebb67590b5ebfe,869263,484693,2323342,756989,789102592,7cab31c28238df41b38be786ca2ed0ccbd6d81edd8a2100d463ad1499639b430,2022-10-04 06:57:46+00:00,2022-10-01,e649dd7b,1708f9ae,03fd8c0b046ad93b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1425b69e0000074025010000,1440
0000000000000000000393926d20949d2ef924f80e31a2b24d6e4575bcda0a32,815246,479009,2252273,757019,542261248,e0c5569219b5798b956003efb4e45f906e010cf46b11f9da3631169d911c7c60,2022-10-04 11:29:08+00:00,2022-10-01,48b48a34,1708f9ae,031b8d0b182f5669614254432f4d696e6564206279206269746d616f2f2cfabe6d6d04ae6fdcc3036accc7d2b2e28a292a96512577dbc96fb1ecd283c00f253147af1000000000000000104c798b1360e04ec66205c3598f00000000000000,931
0000000000000000000882a0599c5d4534c71acdd577fc877afd7cc50fcfeac5,456333,215206,1101951,757044,686383104,8882007c00a6f2783fa2f12bc5057bc2f21bb57fcfd912d57f1f45efc3ef6dc1,2022-10-04 14:36:51+00:00,2022-10-01,b4817128,1708f9ae,03348d0b1b4d696e656420627920416e74506f6f6c3838335d003d00d6cecc32fabe6d6d457ab1c58acca11066e2b43cd1f269f994b8ce2bcb441fed5a8d0aeee474e038020000000000000000001d57b16d000000000000,776
00000000000000000002a8bd856dedd680b58fa60e44bd69fe2aa4a54f8d0c49,532392,297864,1425984,756957,561979392,f643fd2015bf9f26eea546cc81ea6f806c64a68d9efc6681ae6d9447e059ea85,2022-10-04 02:01:21+00:00,2022-10-01,309c2631,1708f9ae,03dd8c0b1b4d696e656420627920416e74506f6f6c38373219001501c89f06f6fabe6d6d33965006b1584505f5dbbc0e33b3bb7b1b3325712e715e528e82d89598964d1b0200000000000000e90a000000010000,926
0000000000000000000613ce1e8fd8199511556a8e175b7349fe289992169466,1325729,714672,3469745,756946,689676288,d732551f39b20faea6f5a0afd03bc9b61e0e8d44d4e376cf32ccd668b7fe9550,2022-10-04 00:35:25+00:00,2022-10-01,40c58e33,1708f9ae,03d28c0b04cd7f3b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f176c1b524c02000000000000,2335
00000000000000000007a4424e72e7334283e9d5cb1d3697d53b19688d03faa3,1523687,823017,3992738,757042,536961024,37cc30450fbb6a83e65fb2111dab6b7778aba238120b6de7d412c0b8650fa607,2022-10-04 14:33:03+00:00,2022-10-01,acad2e97,1708f9ae,03328d0b0420443c632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1dd82667ae8a1b0000000000,3257
000000000000000000006d1dfbc5e601fccd0655c5c82a19bde05e31bf22f491,1152305,606274,2971127,757101,782106628,6beb268d4ba03ee5f5685cb78f47ea789824b12def64cb194c2343898ad7c68a,2022-10-04 23:25:00+00:00,2022-10-01,c7331959,1708f9ae,036d8d0bfabe6d6d164221c4396ac0429201c48a94f864068653b1b967e93ade17f12f7d931daa1e010000000000000004650500f8348d1202000000000000800e1088172f736c7573682f,2409
00000000000000000008b026896e5cef64a73b9a06bd32e910bb3c6b0ec61302,1534367,819669,3993374,757051,650518528,0e0e2b324f7a0ea45885ce5b1904a30d454c07647cc3212a45df31c6373d1452,2022-10-04 15:55:06+00:00,2022-10-01,48522c61,1708f9ae,033b8d0b1b4d696e656420627920416e74506f6f6c3836365d007903f2ca8cfcfabe6d6d94082448c497add0d40c0ebf07cbd97367e48a413d0653cff2b3c07273d578df0200000000000000000075e66300000000000000,1997
00000000000000000006ff87cc5d7a3f210ab2e9f1ac0dc0d272fe08c4b50b60,1584276,802926,3993054,757087,757186560,8f99e458ba60a0ad16f26f6b2df5493c4761589eec280a8c6c2f26b817024212,2022-10-04 21:50:08+00:00,2022-10-01,db85967a,1708f9ae,035f8d0b0490aa3c632f466f756e6472792055534120506f6f6c202364726f70676f6c642f02a81532000010a80f060000,2776
00000000000000000008c27e70a610d410c021e8aca683a9d51cc872a9988b18,1470107,840931,3992900,757092,674611200,8893e3f1975d732119facfe715c380f9dff22a7ef192a43b83870a1f9c01ab9c,2022-10-04 22:28:20+00:00,2022-10-01,3d21c951,1708f9ae,03648d0b0485b33c632f466f756e6472792055534120506f6f6c202364726f70676f6c642f12a81c6600004a4a4f010000,2314
00000000000000000003f4e1fb653db6bd169d7e86aeb08d03c0e98a35d4bba5,1327478,591380,3101618,756985,830701568,c5ec48d088d56bee2146b59dd63e5be81e4a51a20594c871861e6ee123c326fa,2022-10-04 06:11:29+00:00,2022-10-01,e68e8d0e,1708f9ae,03f98c0b0491ce3b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f195e80d8f800000000000000,925
00000000000000000004f92c436cbef5a9628593c7073dc3692468e2bc76acbf,1521038,823958,3992912,757064,821403648,eeb65bc132aecfa16f47f007195a87d96f4afd566a87fdddcd8109cd92c07a6b,2022-10-04 17:58:29+00:00,2022-10-01,b34e6e44,1708f9ae,03488d0b0445743c632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1c6bf2f52202000000000000,3108
000000000000000000061c494d4cadc5c564bd5c13a8bf66f47dea805e539cea,1331739,887001,3992742,757066,781967360,6af767ebca02df17bd93fc4db176207f3d7f4f459adab74a50f5e83754072f4a,2022-10-04 18:37:59+00:00,2022-10-01,9eb89c13,1708f9ae,034a8d0b04887d3c632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1e98bf06000001642e000000,2526
00000000000000000004e71317f56da8522b82576aca7d1f66f48da56ce6dbfe,1393044,737035,3604149,757030,678682628,17fea1ff589c44742d2b55e30bece0e2fe45b9773d59c8defa5763451a15f6f9,2022-10-04 13:11:47+00:00,2022-10-01,1d273048,1708f9ae,03268d0bfabe6d6df524a433694329ff69bc370731c5d5a36625062e0785fae21bf72db0ecc44dbf010000000000000031650606f6e0eae6000000000000009b28a3d7162f736c7573682f,1640
000000000000000000017cefc181e3201a4c1312d07b0d5ef29b200929c8c383,1591209,800606,3993027,757008,585736196,399fc94efd54114e905494b816e86c78722e3f4e61459c77c0bacb9498c49c4e,2022-10-04 09:59:10+00:00,2022-10-01,aaf1c11,1708f9ae,03108d0b04ee033c632f53424943727970746f2e636f6d20506f6f6c2f01136c67fc00000000000000,1912
0000000000000000000480ad056b267e67a36ebf70cc8a5aae8ddc9f513abe1d,1442308,751117,3695659,756970,693387264,6a85d18d60b517e0dada39436173962e9e5fc3882daf3c057a44c48efeeab388,2022-10-04 03:29:54+00:00,2022-10-01,af2e083c,1708f9ae,03ea8c0b04b2a83b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f065ef1a30a03000000000000,2514
00000000000000000007d9c2dab57c359ea1604a1733626a6282d42759ca3501,1679209,771256,3992977,757022,558301184,dc28cc1ebfa588941583cbc45deeffb30e0de3375921ad43f8d6a065349f805e,2022-10-04 12:03:06+00:00,2022-10-01,58b19e4d,1708f9ae,031e8d0b04fb203c632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1a6620009a03000000000000,2638
0000000000000000000825463843ac68fdfacb2dd69502962959650de6be5fbb,1152676,911222,3886342,756984,569040896,5e895ea1ce4b8b625bca5a4584ecba816c49dfee3007723238405ff9f26f1f56,2022-10-04 06:04:52+00:00,2022-10-01,ff55b93c,1708f9ae,03f88c0b1b4d696e656420627920416e74506f6f6c3838335d003d001fb50056fabe6d6d2f570584fd0d57477de94d5e628c4f0486a3e00be6886e95fbf98fd83d0980bc020000000000000000000dbf67d5000000000000,826
00000000000000000005764e03dd4d21248c99735606a86a4723a00336233340,1410887,860853,3993446,757029,754917376,618314c16098957182af095fc0af140724e9f9a21471bff93bfe80d0ed63faea,2022-10-04 13:05:36+00:00,2022-10-01,c3fdd20f,1708f9ae,03258d0b1b4d696e656420627920416e74506f6f6c3835305d005b02b62c2cb2fabe6d6d256eda04298462246d297020ef3964848968b9e4a78900aa404d0c4fcd6633480200000000000000757a00006c00000000000000,1380
00000000000000000003147a904a1232b3941f070c1063cec32b02eda85f86f1,1596355,800637,3998266,757063,602341380,8912f9bc9a0a97563d27e580714ab0fc3e9b301f427a6652140dc25fed3e315b,2022-10-04 17:42:53+00:00,2022-10-01,bf02e28,1708f9ae,03478d0b2cfabe6d6d447a6d361459516a96d9f83592631fe1f80f24b91a2ef508d095e6af030d764710000000f09f909f092f4632506f6f6c2f7500000000000000000000000000000000000000000000000000000000000000000000000500216d3863,2823
00000000000000000006625712c245fa5bec1f0ec1ed6f81724b99f8db3a3ff2,1598950,798227,3993631,757045,683646976,76322fed53d0788b6462f45279a2f3fc961592ffc691762ec5f468f802a6e173,2022-10-04 14:55:07+00:00,2022-10-01,f550215,1708f9ae,03358d0b1b4d696e656420627920416e74506f6f6c3835305d005b03dd57325ffabe6d6d8962a09defbfdb2aefbb9c4a546abe57d5dcb00d5e7f17ef5f03083f298eee0202000000000000000000887a9102000000000000,3213
000000000000000000051cacfbed5ed9c19f671a8240553385b9ad425152e6d2,1736461,753826,3997939,757049,789544964,d8a1af118c2d7a4c8b42bc69d2c6d951a59c9a72def51cdab8fa85c94fbb4d4a,2022-10-04 15:49:10+00:00,2022-10-01,ac85de0a,1708f9ae,03398d0b2cfabe6d6d07d2b0989a350160f948ea814c699aca64ee2b63fbf941368b0094e8bc18f3ba10000000f09f909f092f4632506f6f6c2f6e00000000000000000000000000000000000000000000000000000000000000000000000500a8000000,2029
000000000000000000080f97243a13986a4dc5aae43ced7ad1bb67fd0ab37324,908860,386064,2067052,756961,651902976,0fb8972b28964d0dba9ac578302fcebbc683041c603347eeb00504d90a8a5797,2022-10-04 02:13:53+00:00,2022-10-01,99551835,1708f9ae,03e18c0b04e1963b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1315116600002ae6a1000000,521
00000000000000000007e2a16cb57f6cfca4549b5d90b5cfb6daba067d1af25e,1539359,817806,3992777,757065,651649024,54e7e6c0f34b8870669c43df5b5d900d5746c73706c622b72432b01978c62894,2022-10-04 18:37:26+00:00,2022-10-01,2362687d,1708f9ae,03498d0b315c20506f7765726564206279204c75786f722054656368205c00000000e5d6bb929f332f3e0011eccabb05000000000000,3017
000000000000000000034e649a2dbc9a14514b5802fd390698c072a811d205ac,1513092,826575,3992817,757094,536903684,b478e82e865e9a2b738f5f31d38332e4da12969ec4d6bf4b77f7d93bd832e09d,2022-10-04 22:38:52+00:00,2022-10-01,c30c6353,1708f9ae,03668d0b04fdb53c632f53424943727970746f2e636f6d20506f6f6c2f0149d8dd97165d0000000000,2860
00000000000000000008159e57ad94da9d876a5a85f4e80807eaeefd78aefce4,1580708,804120,3993068,756988,757481472,87e991cf1027b9625d1febf71c1fc65f19173d851bad778c2e030240ac810926,2022-10-04 06:49:31+00:00,2022-10-01,41a245c,1708f9ae,03fc8c0b047bd73b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f11cf92f3ca02000000000000,2917
00000000000000000005b76648709e61fb94244190d96b583b988196483fa4e5,1489730,834501,3993233,757046,909623296,ef4f0a1c2681452ae46bee50d447e29aea66882a8ffef52fd70c3f7beb5a9c97,2022-10-04 15:26:15+00:00,2022-10-01,a41562d0,1708f9ae,03368d0b1362696e616e63652f3838305d006501e8782361fabe6d6d95e3d61291ec3efb36f50f5d762ee4b43fea1520f9878b32d51ba8b46ca83d7602000000000000000000c0a30000000000000000,3069
00000000000000000005b6249deccf110328d31a683707dc26398bb21f049da1,642083,335879,1649720,756974,871022596,19062a258f7d05367db496c31ee98db69ed762f02509b72578703167055ac88d,2022-10-04 03:50:14+00:00,2022-10-01,741b7344,1708f9ae,03ee8c0b2cfabe6d6df4fc1e6fceab7b9283a8faa54e6094c8c9b01e0eb76c5cdd6b1b75765f90114510000000f09f909f092f4632506f6f6c2f6b00000000000000000000000000000000000000000000000000000000000000000000000500a4000000,1169
00000000000000000002e0477f38b2f8630790b8e85ea2cbc553ac4f062ee3bc,1629074,788127,3993455,757000,538664960,c7c8d3c36c5ddcc7b36fa1684ee71f45bd0909e87a42bbffc686fb04b13c01f5,2022-10-04 08:51:07+00:00,2022-10-01,df570f0c,1708f9ae,03088d0b1b4d696e656420627920416e74506f6f6c383733120001015b29e22cfabe6d6d9b6bc4a1fefeb74dda787d054356ac75b833aabec894c7d8f447aa5583da9fcd02000000000000000000f0ed8a09000000000000,2572
00000000000000000005a262a389549c230b58f270b51167c8517aea6740cb40,1640149,784294,3993031,756980,816889856,9160d87b856ca2da1d603d103b4b93cb7c6764a17340617c713e4ddaa23d43a8,2022-10-04 05:41:05+00:00,2022-10-01,b518ad1a,1708f9ae,03f48c0b315c20506f7765726564206279204c75786f722054656368205c00000000ba908d3477cc2fec000253c3000002da7f050000,2149
00000000000000000005b7251fab086a1ee166cdae89ac17f706875a7ac0c74e,1702337,765310,3998267,757071,697335812,7f25af83082674bd919687ce1ca6c4344201ca6ae24c86b7de202940651b6b29,2022-10-04 19:16:11+00:00,2022-10-01,fa119d4d,1708f9ae,034f8d0b2cfabe6d6d0ba9830c879f73fa94d81126e033a217bd9e4986446b8c207d7438bdf85c9dba10000000f09f909f092f4632506f6f6c2f6e00000000000000000000000000000000000000000000000000000000000000000000000500b0000000,2551
00000000000000000000dc4074d54a341580eeb220a1d61f03c0260e41cf15a7,1556636,813848,3998180,757001,840925188,16c7f1e10f4b1d929d0d553f6deee349ce3487ef8fcabf980f14cd4e7f3383d6,2022-10-04 09:10:01+00:00,2022-10-01,80d4ce07,1708f9ae,03098d0b2cfabe6d6d590750097652a09d0e6ab66f07fdf896124553d1724d7ad687095291aecdd48510000000f09f909f092f4632506f6f6c2f6500000000000000000000000000000000000000000000000000000000000000000000000500fc010000,2938
000000000000000000029826f9c2b8057efe608b6af2bb077df3cda5c047ce0a,1465598,822838,3934112,757039,657039360,aae68576c0cbab35b54831afeff9cab4357df0299ddafe132cecba4d61b682e2,2022-10-04 14:11:19+00:00,2022-10-01,7e918647,1708f9ae,032f8d0b315c20506f7765726564206279204c75786f722054656368205c000000005dae0c9d532bf7be0012fbd04d01000000000000,2135
0000000000000000000850e6b82e9f61bdfbd27b23849bc8c686ff5f1ed02343,952651,429010,2239681,757102,742039552,77fab44a5ac0974153615832d3a978384d39913a457794b39bf526a15c7dbdb5,2022-10-04 23:30:40+00:00,2022-10-01,71d4517c,1708f9ae,036e8d0b315c20506f7765726564206279204c75786f722054656368205c00000000dd09946edd5e25dc0015741ddd00000000000000,1044
000000000000000000054e17a0c5371b66d06fde6492d7657d98942f9d49ecf2,1268948,549345,2916983,757010,536944640,c90652c712511168f14c405d4cc660fb858125cebdfc6c9b3b3d54e52308cf0b,2022-10-04 10:07:44+00:00,2022-10-01,4a21602d,1708f9ae,03128d0b1362696e616e63652f38303973006503768fb7d0fabe6d6d3bca8776c2c9cb2b788e57763e56b553e46101eef0b76b95fd38f80af7b8993f0400000000000000651e010068880a00,1381
000000000000000000012b51ecfc42af1d507bb9b356f370692e6b914b21df80,1445037,612078,3281271,756833,542048256,64180a49311419b05dd16e24a4f6b7a32a970a30da9926b6bb174d261701ed74,2022-10-03 07:05:53+00:00,2022-10-01,c0576137,1708f9ae,03618c0b04d2893a632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0ff5074ea57e010000000000,1627
0000000000000000000830543fb267920946edbcb0136b77af031890112a8280,1469622,742375,3696747,756839,822476800,fbab1774737e9e78ecb9c9c9bd449b2f92e1b9c211805675b6b2a096b0b70045,2022-10-03 08:12:38+00:00,2022-10-01,25b894a,1708f9ae,03678c0b0477993a632f466f756e6472792055534120506f6f6c202364726f70676f6c642f209ff9350ab1000000000000,1580
00000000000000000008018807e31e5dedf4e9bab35e40f231083ccb9c3bc78b,1412628,860317,3993579,756875,761233408,eafbcbe04bdf79229d7405753994dcd2fcd77235a05e595ba6ae45e168a74431,2022-10-03 14:10:44+00:00,2022-10-01,975935d3,1708f9ae,038b8c0b1362696e616e63652f38303473007903ca7bc882fabe6d6deabee9d1eda468ba9f52b0a1873c6f08b47ff79be1dca609d3c147cbbf279bda0400000000000000952b00008e02000000000000,1993
00000000000000000001862c3bc7edf772466a92e5db9cce93afd6ae7fe0d9c2,1305961,895794,3993343,756887,870678528,e9e5a70a02e45ef7ae7613fb40cd9bc222578b9deab91b9d5e69628f9172cbda,2022-10-03 16:16:19+00:00,2022-10-01,245e356d,1708f9ae,03978c0b1b2f5669614254432f4d696e65642062792074616d6972313937372f2cfabe6d6d63fb7fcf355cc7fd93e3e7091452b6dcf7a98a76b5abecbf9bd0bb9a67adff58100000000000000010cc17e9036cb116a449409eb0d700000000000000,1460
00000000000000000008f8edb7dfc07886453c1fcad736bab9ed75697c926938,916081,455000,2281081,756830,666992640,9b5b6a761f5a836eb5fe3d9e770d9d403ccdcf2ca21fe48aeeb90b2cedd46f91,2022-10-03 06:47:06+00:00,2022-10-01,b777ef26,1708f9ae,035e8c0b0457853a632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0e34a16c0000000000000000,1776
0000000000000000000456efe54ad854553306131673d80fb95ad47a65f8c534,1642646,783406,3992864,756896,586694656,5a5bb72cc464d598a8dd6f8b2416f2ae14ee567e655a5a48c83d9afca33b8530,2022-10-03 17:44:57+00:00,2022-10-01,afc02878,1708f9ae,03a08c0b04991f3b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ba79c7cab01000000000000,2984
000000000000000000026b2d4d4a4875e048189915311dc9215fdd52aa98cbcc,1514834,826167,3993335,756871,754483200,b36680991e620fd1f07574784743a44cf7f16dee8cf051c16ec6ade76318d9b1,2022-10-03 13:49:17+00:00,2022-10-01,976db236,1708f9ae,03878c0b1b4d696e656420627920416e74506f6f6c3838335d003d03c2cf708dfabe6d6dc152e1fac8eb263418b8efe8b6decd75c184fc407e42ecde8edd7a12c9c1aa930200000000000000358a00009700000000000000,1698
00000000000000000007891f4f04a4e94d9c05f4669680ff5fa5c42e35889db0,906471,425131,2181864,756844,838246404,33e3db12503f345abcecd97bf21d94b7150a41fa3d54263be87aaf455826998c,2022-10-03 08:58:30+00:00,2022-10-01,1828711f,1708f9ae,036c8c0b2cfabe6d6df0e26bac5ef7fd64a77d72786108dde6c17b6ca34c0ad96425b5e1120b2ff5a810000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500d1000000,1244
0000000000000000000795dede1b9d40f40f5d6bb582583fb9df90c3fa608358,1732126,755288,3997990,756856,843743236,766f37a03d2b347df08e49f99ae25e1fff42032ec9dae677c2224d2eb2eccd79,2022-10-03 12:00:15+00:00,2022-10-01,20cf0975,1708f9ae,03788c0b2cfabe6d6d11042675179a8602169e5eccb2968c94cfbe09b608996a01a9da663ff377665410000000f09f909f092f4632506f6f6c2f730000000000000000000000000000000000000000000000000000000000000000000000050015360e63,2883
00000000000000000005c600d3d9ce73cc90e1d18a25e85b75757ab87bb96573,1823857,723067,3993058,756914,716677120,7e1fb1118e05a29069df7a1897a61f45cc7a72c743ef8c615f0f00e4db0d846d,2022-10-03 20:19:38+00:00,2022-10-01,41edea2d,1708f9ae,03b28c0b04da433b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1527ddc4000048aa6f000000,1626
000000000000000000086951ecaaadacc390243a366dd1921c163d9cd047dc7f,1637087,785217,3992738,756933,825810944,e38503cc5ec58b38518fb46e295440b96d4f5b91fcf8e63e3cace7aa9bd4c261,2022-10-03 22:38:01+00:00,2022-10-01,f512a57b,1708f9ae,03c58c0b044a643b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f07b8a4b700008019c9010000,2841
0000000000000000000735545e26c4c6894101d015b24d52a7be295e638e5096,1637938,785205,3993553,756915,644628480,14044703c816853d199389342b0c4ea6a5fed96bda1c464e9bc92d1d4c2d9a69,2022-10-03 20:32:34+00:00,2022-10-01,32f33857,1708f9ae,03b38c0b1362696e616e63652f3837395d008303530a04eefabe6d6db29c9cc91414714b12ec2619fd992a6c2cd6edd98ca9c69d6a383912e97fb970020000000000000000003a2cd301000000000000,2944
00000000000000000004f3cb70ebd4649f63e2b2e87fa5bd686dadf72ce1dabc,1628206,788423,3993475,756868,853532672,facbbf74c8f4238877054f582d93d81cc548ee111eb826a8ab64e910d33a131c,2022-10-03 13:26:36+00:00,2022-10-01,7c5dea7c,1708f9ae,03848c0b1362696e616e63652f383637cd000b02bab25f1ffabe6d6d9ea46d1c39dc7ca4f3d43a180ab77d8929a705f8e3d102c69b11c08f270a615a0200000000000000fb560000a200000000000000,2134
00000000000000000003ff9e35389928afc2c9537d6993401750db92a251d3d0,1121164,957279,3993001,756912,592035840,a845a8dc76ad103aefbc609312564a7ffb83ea679f5c7313e0afd09d9b1f0086,2022-10-03 20:04:13+00:00,2022-10-01,ecd4ac23,1708f9ae,03b08c0b043d403b632f466f756e6472792055534120506f6f6c202364726f70676f6c642f20523cab00005f7e7d000000,844
00000000000000000003ede5b494bc9055eccb7c6e937a679f8b5c2590183a1f,1189978,934494,3993460,756857,549273600,2de08d83967cfb1169ab0433ae1aa26feb5b4ba7029b2d5cbe290c39dca5b364,2022-10-03 12:06:28+00:00,2022-10-01,4c2a2a21,1708f9ae,03798c0b1b4d696e656420627920416e74506f6f6c3835305d005b029e0b3bd3fabe6d6df0f2cb32a1337c284910b4970032db0141d3a2125e47c24596fcbee1fd945fda0200000000000000000075f7d500000000000000,1098
00000000000000000005ed9dcb59669d05b51031a82a0d6111a29f681c4cbdfa,1494817,832858,3993391,756823,794157056,79bedd921386030a4083e7f9aaf5d9b8ee2eaa3fec8f32be27464903bb2052e8,2022-10-03 05:52:33+00:00,2022-10-01,5767a253,1708f9ae,03578c0b1b4d696e656420627920416e74506f6f6c3834395d0047031851577bfabe6d6d71b6900d5cd23b89071835fea8e82e588b8a4fe42825a5b71ec15c96bfb005e402000000000000000000370f4e05030000000000,2160
00000000000000000002c2041161c031482aeca1a06caab66848b611cc005fb2,1584644,802915,3993389,756891,536936448,2473bb1038362e7bfad431e7d7d97c6c7cfa0e83021cc6a91fd5fa49f432327b,2022-10-03 16:53:19+00:00,2022-10-01,7fe668b3,1708f9ae,039b8c0b1a2f5669614254432f4d696e6564206279206f737461746f6b312f2cfabe6d6dabaeb6b61dbfd9c7f382bf60195eca0acc5c52f600a79d4cd7336dbbabd8a3f81000000000000000102f18ee033f5e4155704c3376d3ec000000000000,2668
